chr|end|id|source|source_url|start|variant_type
chr1|89237|0001059_NSSV4155776|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4155829|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4155830|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4155857|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4155973|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4155976|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4156006|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4156012|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4156040|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4156107|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4156225|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4156263|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4156321|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4156341|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4156347|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4156354|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4156602|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4156924|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4157006|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4157038|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4157106|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4157131|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157283|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157307|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4157411|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4157432|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157506|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157507|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4157508|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4157596|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157634|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157656|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157775|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4157793|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157829|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157832|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157833|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4157916|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4157943|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158045|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158085|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4158132|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158138|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158178|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158258|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158297|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4158344|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158352|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158369|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158453|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4158537|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158711|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158775|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4158977|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4159007|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4159060|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4159095|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4159132|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4159202|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4159319|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4159370|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4159392|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4159423|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4159484|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4159517|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4159569|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4159644|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4159764|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4159811|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4159856|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4159866|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160021|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160193|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160256|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4160347|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160351|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160372|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160381|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160525|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160540|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160685|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160770|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4160847|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4160862|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160911|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4160957|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4160961|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4160978|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4161017|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4161154|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4161203|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4161221|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4161336|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4161348|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4161360|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4161375|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4161531|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4161565|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4161708|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4161900|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162035|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4162146|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162155|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162171|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162263|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162390|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162542|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4162569|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162597|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4162625|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162694|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162755|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162758|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162762|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4162789|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4162960|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4162961|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163072|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163102|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4163155|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163185|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163295|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163301|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4163376|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163381|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163501|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163502|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4163554|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4163560|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163628|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4163661|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163793|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4163798|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4163953|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4164050|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4164157|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164158|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4164207|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164256|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164284|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4164332|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164385|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164422|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164574|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4164702|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164715|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164727|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4164769|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164780|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164842|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164861|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164906|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164941|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4164986|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165079|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165085|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4165091|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4165148|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165157|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165205|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165217|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4165310|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165335|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165385|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165426|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165465|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165540|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165655|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4165687|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|177033|0001059_NSSV4165837|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165854|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
chr1|89237|0001059_NSSV4165873|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|12048|copy number variation
